Country,Access to electricity (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers, total (% of total employment) (modeled ILO estimate)",Depth of credit information index (0=low to 8=high),"Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)",Export value index (2000 = 100),Export volume index (2000 = 100),"Fertility rate, total (births per woman)",Fixed broadband Internet subscribers (per 100 people),GDP growth (annual %),GDP per capita (constant 2005 US$),"GDP per capita, PPP (constant 2011 international $)",Individuals using the Internet (% of population),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Mobile cellular subscriptions (per 100 people),"Own-account workers, female (% of female employment) (modeled ILO estimate)","Own-account workers, male (% of male employment) (modeled ILO estimate)","Own-account workers, total (% of male employment) (modeled ILO estimate)",Population ages 0-14 (% of total),"Population ages 0-14, total",Population ages 15-64 (% of total),"Population ages 15-64, total",Population ages 65 and above (% of total),"Population ages 65 and above, total",Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Private credit bureau coverage (% of adults),Public credit registry coverage (% of adults),Rural population,Rural population (% of total population),"Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)",Tax payments (number),Telephone lines (per 100 people),Time required to enforce a contract (days),Time required to start a business (days),Time to prepare and pay taxes (hours),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Urban population,Urban population (% of total),"Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","Net trade in goods and services (BoP, current US$)"
Brunei Darussalam,100.0,10.9406,38.3314429164937,0.980000019073486,0.375,0.629000008106232,7.0,1.30299997329712,2.71199989318848,2.11999988555908,0.583999991416931,0.479000002145767,0.66100001335144,17.9810009002686,10.5830001831055,23.3530006408691,81.4339981079102,88.9380035400391,75.9860000610352,133.8475659,86.75829904,1.874,8.53410712766661,-2.46551470989569,31430.9626624001,71788.7833914688,90.0,59.0299987792969,74.8580017089844,67.1890029907227,217847.0,78.909,75.612,123.690441308519,3.96700000762939,4.89799976348877,4.50699996948242,23.3853817143829,98966.0,72.2901445193244,305929.0,4.32447376629269,18301.0,80.3028462998102,1.34502906699947,423196.0,0.0,61.8,97377.0,23.01,6.25,7.98600006103516,7.25600004196167,16.0,17.5363188687984,540.0,14.5,66.5,8.03600025177002,6.11899995803833,6.93499994277954,30.1319999694824,25.1469993591309,27.2999992370605,325819.0,76.99,4.94700002670288,5.27299976348877,5.13599997758865,93.75,92.0139999389648,92.7440032958984,1039098776.80807
Mexico,100.0,61.4052,50.9125499224668,7.23000001907349,3.46600008010864,4.83500003814697,8.0,2.29399991035461,5.74499988555908,4.48999977111816,12.9289999008179,3.41199994087219,18.3659992218018,25.7049999237061,16.8939990997314,30.738000869751,61.3660011291504,79.6959991455078,50.8959999084473,224.7663114,160.0184453,2.184,12.5717483311154,2.91332827651026,9871.670108626,17206.6343224392,59.5404459967255,43.9690017700195,79.0899963378906,61.2789993286133,56990890.0,79.538,74.715,87.6036909490256,23.048999786377,21.9080009460449,22.3229999542236,27.0801234523113,34538104.0,66.2635414028696,84512801.0,6.65633514481914,8489518.0,65.6089009490985,1.30173094113147,127540423.0,100.0,0.0,26047581.0,20.423,32.5730018615723,31.1189994812012,31.6469993591309,6.0,16.1446830076767,341.0,8.4,240.5,3.93700003623962,3.84699988365173,3.88000011444092,8.66100025177002,7.14300012588501,7.66400003433228,101492842.0,79.577,30.2789998054505,25.3740010261535,27.1579999923706,67.427001953125,68.8809967041016,68.3529968261719,-23667255468.0
Mongolia,81.775032043457,24.2296,49.8154893898358,4.61700010299683,1.4210000038147,2.88700008392334,7.0,0.992999970912933,1.94500005245209,1.50800001621246,30.3600006103516,27.9260005950928,32.423999786377,18.9909992218018,12.5830001831055,24.4220008850098,50.648998260498,59.4910011291504,43.1539993286133,917.7491601,355.5243599,2.757,7.47001220189747,1.24320256286998,3906.11587467046,11361.0064180842,22.2657705007562,52.6619987487793,66.1650009155273,59.2830009460449,1268790.0,73.546,65.277,111.236547028174,40.0330009460449,47.4379997253418,44.0410003662109,29.3047693101469,887172.0,66.748772378128,2020751.0,3.94645831172512,119475.0,1.94868431216046,1.68287402949855,3027398.0,0.0,42.2,959776.0,31.703,45.6430015563965,50.8040008544922,48.4360008239746,19.0,7.4416049690196,374.0,10.0,148.0,6.00400018692017,8.26200008392334,7.23999977111816,21.1410007476807,19.0410003662109,19.8579998016357,2067622.0,68.297,44.6500010490417,48.8589997291565,46.9280004501342,54.3569984436035,49.1959991455078,51.5639991760254,-497135.735171318
"Yemen, Rep.",71.6423492431641,61.816,75.9001725764795,40.632999420166,8.70300006866455,10.9060001373291,0.0,7.78900003433228,13.7449998855591,13.3339996337891,35.9620018005371,57.2430000305176,34.3880004882813,14.5310001373291,15.7390003204346,14.4409999847412,49.5069999694824,27.0189990997314,51.1710014343262,24.5158127,11.12988709,3.995,1.56031277745716,-34.339754357643,432.386103944614,1479.14700530618,24.5792083636211,6.1710000038147,69.5390014648438,37.9659996032715,6256647.0,66.421,63.521,59.5741303186718,25.2390003204346,29.5380001068115,29.2409992218018,40.2571101085973,11104607.0,56.8504274528333,15681743.0,2.89246243856948,797863.0,52.2457961626608,2.45150204297636,27584213.0,0.0,1.3,17821057.0,64.606,73.661003112793,51.9850006103516,53.4809989929199,44.0,4.22643198122056,645.0,40.5,248.0,26.492000579834,12.6040000915527,13.7290000915527,35.8600006103516,24.1189994812012,25.1690006256104,9763156.0,35.394,65.8719997406006,38.241000175476,40.1469993591309,26.3390007019043,48.0149993896484,46.5190010070801,-7317640701.7886
Romania,100.0,33.7208,48.6544403675359,13.3050003051758,4.83699989318848,8.53299999237061,7.0,0.657999992370605,1.33800005912781,1.04100000858307,23.1030006408691,22.6380004882813,23.4629993438721,29.8810005187988,21.0450000762939,36.7239990234375,47.015998840332,56.3170013427734,39.8129997253418,610.1365533,362.2739018,1.58,22.4996527722126,4.8207744653503,10162.1073425047,21670.7047886072,59.5039512852713,44.476001739502,63.4609985351563,53.576000213623,8939351.0,78.7,71.5,115.78472999633,11.0600004196167,21.6709995269775,17.0400009155273,15.3127378421862,3016966.0,67.2701039832829,13253779.0,17.4171581745309,3431586.0,85.6325278164117,-0.572649651464877,19702332.0,51.1,16.8,9082775.0,46.1,25.0219993591309,27.8460006713867,26.613000869751,14.0,20.7805781783806,512.0,12.0,161.0,4.9850001335144,6.59700012207031,5.90000009536743,21.757999420166,19.7649993896484,20.5209999084473,10619557.0,53.9,24.3650007247925,26.507999420166,25.5730009078979,74.9779968261719,72.1539993286133,73.3870010375977,-1946138881.78602
Serbia,100.0,19.3052,50.1426907371844,12.9930000305176,4.2350001335144,8.06799983978271,7.0,1.96000003814697,4.44700002670288,3.35800004005432,18.6119995117188,16.1669998168945,20.5149993896484,24.4260005950928,16.298999786377,30.7520008087158,56.9620018005371,67.5339965820313,48.7330017089844,861.9719675,511.0732406,1.46,20.7781209075333,2.79732371859058,5852.38429895795,13720.8908914885,67.0568413716938,46.1380004882813,62.1189994812012,53.8720016479492,3172272.0,77.8,72.8,130.235002910596,11.6459999084473,26.496000289917,19.996000289917,16.5731433593085,1169786.0,66.6033074745442,4701076.0,16.8235491661473,1187460.0,80.7034301394923,-0.523694463062603,7058322.0,100.0,0.0,3119072.0,44.19,26.5990009307861,35.1780014038086,31.4230003356934,33.0,38.4416244636161,635.0,6.5,225.5,16.076000213623,14.6129999160767,15.2600002288818,38.9690017700195,31.7240009307861,34.4339981079102,3939250.0,55.81,24.6389999389649,30.7310004234314,28.0640001296997,73.4010009765625,64.8219985961914,68.5770034790039,-2447273760.13199
Uzbekistan,100.0,16.7226,47.7291260520074,8.01000022888184,4.01000022888184,5.67899990081787,7.0,1.50499999523163,3.53699994087219,2.68899989128113,21.9500007629395,26.2329998016357,18.8819999694824,37.4879989624023,23.742000579834,47.3300018310547,40.5620002746582,50.0219993591309,33.7900009155273,354.9875754,165.3906974,2.455,8.7333542257645,7.80000000151786,1961.48217469837,6038.92829875491,46.7912869407806,53.7519989013672,77.6849975585938,65.5289993286133,15030626.0,74.096,68.572,73.9833391606362,16.3680000305176,21.8250007629395,19.5480003356934,27.9784028865263,8910534.0,67.6914579053287,21558308.0,4.33013920814506,1379058.0,74.8657733897508,1.73884926199094,31847900.0,27.8,0.0,15716939.0,49.35,25.882999420166,29.3719997406006,27.9160003662109,58.0,10.8530010768983,225.0,5.5,202.0,7.38299989700317,7.60699987411499,7.51399993896484,15.8819999694824,14.3870000839233,14.9540004730225,16130961.0,50.65,24.3780002593994,25.8350009918213,25.2270002365113,74.1169967651367,70.6279983520508,72.0839996337891,-3931093288.86307
Angola,40.5206069946289,154.4722,97.2742116775173,11.6879997253418,9.02000045776367,10.3509998321533,0.0,3.07599997520447,6.78299999237061,4.93400001525879,49.1590003967285,56.242000579834,42.1080017089844,8.88599967956543,1.26900005340576,16.4689998626709,41.9550018310547,42.4900016784668,41.4230003356934,344.7317258,223.0964467,5.694,0.427352310966578,-0.813494095515892,3576.18689373314,5972.451512997,13.0,75.3339996337891,80.1790008544922,77.6760025024414,11871028.0,64.411,58.717,45.121698839185,68.8769989013672,43.5750007629395,56.1969985961914,46.9596938070235,13530714.0,50.6908628095137,14605793.0,2.34944338346279,676956.0,23.1117855137563,3.36757213106932,28813463.0,0.0,1.9,10329915.0,35.851,83.6419982910156,59.3779983520508,71.4820022583008,31.0,1.05677335626058,1296.0,36.0,287.0,8.11400032043457,7.33300018310547,7.72399997711182,18.0590000152588,18.0020008087158,18.0310001373291,18483548.0,64.149,80.564998626709,52.5950012207032,66.5479984283447,16.3579998016357,40.6220016479492,28.5179996490479,2642737292.90861
Turkey,100.0,26.927,49.8492384749315,26.3540000915527,4.5770001411438,11.3950004577637,7.0,1.35699999332428,5.9689998626709,4.52500009536743,19.5009994506836,28.5860004425049,15.3599996566772,26.7759990692139,15.9820003509521,31.6959991455078,53.7229995727539,55.431999206543,52.9440002441406,513.1728804,357.068064,2.053,13.205095767044,3.18383154306613,14117.4368745282,23756.4842864984,58.3477340145685,32.5050010681152,72.161003112793,51.7719993591309,30749543.0,78.982,72.498,94.402476161399,8.84099960327148,20.1180000305176,16.5879993438721,25.3020427272588,20118268.0,66.7337392019708,53061615.0,7.96421807077047,6332543.0,103.312534594545,1.57301169985338,79512426.0,0.0,76.6,20566684.0,25.866,36.5519981384277,30.6650009155273,32.507999420166,11.0,13.9318589021545,580.0,6.5,216.5,13.5290002822876,9.55799961090088,10.8400001525879,23.5849990844727,17.2800006866455,19.4799995422363,58945742.0,74.134,35.1949996948242,24.6950001716614,27.9829998016358,63.4480018615723,69.3349990844727,67.4919967651367,-14545000000.0
Bahrain,100.0,13.493,29.2565420904034,0.486000001430511,0.307000011205673,0.344999998807907,8.0,0.513000011444092,1.69400000572205,1.44799995422363,0.97299998998642,0.0450000017881393,1.21700000762939,35.7299995422363,9.39299964904785,42.6510009765625,63.2960014343262,90.5630035400391,56.1319999694824,194.8531014,118.0923853,2.033,16.2934833784858,3.21593363864166,22291.4042492524,43642.9725745003,97.9999807024146,43.9010009765625,86.9580001831055,71.8649978637695,816373.0,77.995,76.061,210.140748022518,0.435999989509583,1.74800002574921,1.47500002384186,20.2915299286893,289189.0,77.3655231547653,1102591.0,2.34294691654545,33391.0,1848.47081712062,3.81279679337586,1425171.0,25.7,0.0,155486.0,10.91,1.43499994277954,3.75,3.26799988746643,13.0,19.6372224806707,635.0,9.3,27.0,3.96700000762939,0.465000003576279,1.2150000333786,13.2419996261597,2.6489999294281,5.52099990844727,1269685.0,89.09,0.921999990940094,2.05500003695488,1.82000002264977,98.5650024414063,96.25,96.7320022583008,2694148936.17021
Niger,16.2172336578369,194.009,111.778738663356,32.1399993896484,27.6219997406006,29.5869998931885,0.0,0.465000003576279,1.22099995613098,0.892000019550323,75.8030014038086,71.9810028076172,78.7460021972656,7.48999977111816,11.3430004119873,4.52400016784668,16.7059993743896,16.6760005950928,16.7299995422363,371.8993693,148.5807305,7.239,0.0372805342546774,4.92571448640469,392.148936453948,917.140115923232,4.32275803028068,67.5149993896484,90.6969985961914,78.9209976196289,8119897.0,61.111,59.088,36.1428273524286,58.5320014953613,59.3079986572266,58.9700012207031,50.2314832394564,10384348.0,47.2190932060277,9761597.0,2.54942355451585,527042.0,16.3203497276387,3.82606646670245,20672987.0,0.0,0.3,17305357.0,83.71,91.1370010375977,88.1510009765625,89.4499969482422,41.0,0.778058826235415,545.0,10.0,270.0,0.228000000119209,0.433999985456467,0.344999998807907,0.167999997735023,0.772000014781952,0.515999972820282,3367630.0,16.29,90.6720008850097,86.9299983978272,88.5570011138916,8.86299991607666,11.8489999771118,10.5500001907349,-1296759953.78187
Myanmar,57.0093841552734,29.04,48.9964874617104,33.8629989624023,13.9060001373291,22.0259990692139,0.0,1.6599999666214,4.67399978637695,3.44700002670288,51.2999992370605,49.7649993896484,52.3530006408691,16.3159999847412,13.9670000076294,17.9270000457764,32.382999420166,36.2680015563965,29.7189998626709,693.7543591,425.0412076,2.207,0.169586124275206,5.87198222637582,1408.14066001777,5305.04713749719,25.07330424,51.4539985656738,80.1510009765625,65.3109970092773,25085390.0,68.94,64.242,95.6532148876445,27.7970008850098,42.0200004577637,36.2330017089844,27.3726481213854,14476086.0,67.1156761502169,35494275.0,5.5116757283977,2914862.0,80.9781695963741,0.914735350798747,52885223.0,0.0,0.0,36976290.0,69.918,63.3190002441406,60.5999984741211,61.7060012817383,31.0,0.972644097577125,1160.0,14.0,282.0,0.916999995708466,0.691999971866608,0.782999992370605,1.81299996376038,1.4889999628067,1.62999999523163,15908933.0,30.082,61.6599998474121,55.9260005950928,58.2590007781983,36.6809997558594,39.4000015258789,38.2939987182617,-2306518795.81366
Armenia,100.0,23.975,44.8949433189816,9.47399997711182,3.99399995803833,6.55700016021729,8.0,0.337000012397766,1.37000000476837,0.887000024318695,34.0509986877441,38.3429985046387,30.4489994049072,15.8380002975464,7.47599983215332,22.8560009002686,50.1110000610352,54.1809997558594,46.6949996948242,609.0074779,355.6565539,1.612,10.2286776330545,0.199999997770945,3932.55461733401,8190.23928885988,64.3460297653742,51.2109985351563,70.3339996337891,59.9010009765625,1402993.0,77.64,71.265,117.428480971111,31.0289993286133,36.1790008544922,33.7709999084473,19.9201932702775,582629.0,69.0155209763623,2018577.0,11.0642857533602,323610.0,102.733263083948,0.269302288175516,2924816.0,71.1,0.0,1079784.0,36.918,40.8409996032715,41.5429992675781,41.2150001525879,14.0,18.1763228866363,570.0,4.5,313.0,17.8269996643066,18.2259998321533,18.0400009155273,41.1590003967285,36.6110000610352,38.5909996032715,1845032.0,63.082,40.5029993057251,40.1730008125305,40.3280000686646,59.1590003967285,58.4570007324219,58.7849998474121,-905845561.903669
Cyprus,100.0,4.6978,42.8476381384424,1.34800004959106,1.19500005245209,1.26600003242493,5.0,0.723999977111816,2.8289999961853,1.85599994659424,3.64299988746643,1.64400005340576,5.36100006103516,17.0499992370605,6.42799997329712,26.173999786377,79.3059997558594,91.9280014038086,68.4649963378906,311.4862773,448.0582524,1.343,32.7704165686044,3.39678770236453,28448.8223566393,31331.3930028654,75.9003601905124,58.0690002441406,67.7109985351563,62.867000579834,611515.0,82.669,78.345,133.417274652859,8.39400005340576,13.8430004119873,11.3249998092651,16.8711035145818,197413.0,70.0046576220489,819142.0,13.1242388633693,153570.0,126.636904761905,0.784179797412071,1170125.0,68.9,0.0,387534.0,33.119,10.4659996032715,17.867000579834,14.4469995498657,28.0,37.7233466698047,1100.0,6.0,127.0,13.3149995803833,12.6339998245239,12.9499998092651,30.5620002746582,25.1480007171631,27.7940006256104,782591.0,66.881,9.74200010299682,15.0380004644394,12.59099984169,89.5339965820313,82.1330032348633,85.5530014038086,423067241.26405
Sri Lanka,95.5882339477539,14.8258,51.474748158842,19.4540004730225,2.69300007820129,8.30500030517578,6.0,1.02600002288818,3.70199990272522,2.80599999427795,27.5200004577637,30.818000793457,25.8600006103516,25.451000213623,24.8579998016357,25.75,47.0289993286133,44.3240013122559,48.3899993896484,189.8596177,156.4166113,2.046,4.28965715398982,4.46882968837478,3768.66680635955,11445.4643648867,32.0510027436177,35.1949996948242,74.3740005493164,53.757999420166,8630101.0,78.614,71.906,124.033987656413,24.0330009460449,35.6940002441406,31.7889995574951,24.2861213207188,5149386.0,66.0176035839521,13997712.0,9.69627509532902,2055901.0,338.111943868601,1.12406030700326,21203000.0,57.2,0.0,17320519.0,81.689,44.5130004882813,42.0890007019043,42.9000015258789,47.0,11.9229894167327,1318.0,9.0,174.0,7.03999996185303,2.96700000762939,4.36999988555908,30.3400001525879,17.7360000610352,22.0659999847412,3882481.0,18.311,43.4870014190674,38.3870003223419,40.0939998626709,55.4869995117188,57.9109992980957,57.0999984741211,-5993868514.63866
Burkina Faso,19.1647129058838,106.5448,91.561139777724,56.3540000915527,33.0480003356934,43.1430015563965,0.0,0.331999987363815,1.00600004196167,0.71399998664856,28.9220008850098,20.4360008239746,35.4059982299805,31.9039993286133,32.6389999389648,31.3430004119873,39.173999786377,46.9259986877441,33.25,1148.388422,561.912943,5.353,0.0743037555762006,5.92457756137202,663.961762877322,1642.32200318544,13.96,58.367000579834,75.2850036621094,66.6500015258789,6787147.0,60.992,59.598,82.6111889603765,34.0800018310547,51.7480010986328,44.0960006713867,45.3875923614989,8463167.0,52.2026545237902,9733933.0,2.409753114711,449333.0,68.1521673976608,2.91561403403432,18646433.0,0.0,0.3,13400446.0,71.866,90.765998840332,85.802001953125,87.9520034790039,45.0,0.406120570084369,446.0,13.0,270.0,9.29399967193604,4.04400014877319,6.39099979400635,12.8009996414185,5.42399978637695,8.55200004577637,5245987.0,28.134,90.4340019226074,84.7960014343262,87.2390022277832,9.23400020599365,14.1979999542236,12.0480003356934,-796037006.753357
Thailand,100.0,51.7934,40.0667249848225,25.1040000915527,12.4709997177124,18.2360000610352,7.0,1.32599997520447,3.81800007820129,2.68099999427795,33.2949981689453,30.8239994049072,35.3689994812012,22.7549991607666,19.7689990997314,25.261999130249,43.9500007629395,49.4070014953613,39.3699989318848,312.3698532,207.0678772,1.482,10.4830549309465,3.28268307477235,5910.45456683358,15705.8065994744,47.5049656215909,60.6580009460449,77.4670028686523,68.7669982910156,38996319.0,79.133,71.581,173.77707446065,27.003999710083,36.2690010070801,32.0410003662109,17.6517524214637,12155617.0,71.3945442865434,49164792.0,10.9537032919929,7543105.0,134.791274051166,0.299465511725956,68863514.0,53.0,0.0,35500519.0,51.552,53.4339981079102,52.5579986572266,52.9580001831055,21.0,6.83380752251475,440.0,27.5,262.0,0.984000027179718,0.897000014781952,0.936999976634979,6.94500017166138,3.88700008392334,5.11399984359741,33362995.0,48.448,52.1079998016357,48.7400007247925,50.2770004272461,46.5660018920898,47.4420013427734,47.0419998168945,56051035537.6349
Liberia,19.8,128.7644,82.3187135565921,18.9230003356934,11.7729997634888,15.2379999160767,0.0,2.43400001525879,2.87199997901917,2.66000008583069,43.9980010986328,43.5620002746582,44.4080009460449,11.9890003204346,6.02199983596802,17.5970001220703,44.0130004882813,50.4160003662109,37.9939994812012,51.55015198,33.54242314,4.581,0.173392000516708,-1.60000000000001,352.646078449267,753.557379048622,7.31910641139578,53.9609985351563,57.4770011901855,55.7179985046387,1488158.0,63.481,61.524,67.5579015493226,69.9240036010742,55.5579986572266,62.5190010070801,42.1114550774921,1942948.0,54.84900482745,2530636.0,3.03954009505783,140239.0,47.9009862956811,2.50636265001265,4613823.0,0.0,1.7,2295192.0,49.746,91.2819976806641,70.2030029296875,80.4160003662109,33.0,0.173392000516708,1300.0,6.0,139.5,2.32399988174438,2.34999990463257,2.33800005912781,3.95600008964539,2.56299996376038,3.24699997901917,2318631.0,50.254,88.8470039367676,67.3309984207154,77.7570009231568,8.7180004119873,29.7970008850098,19.5839996337891,-1057421109.4909
Kazakhstan,100.0,28.4158,52.0748140136072,0.137999996542931,0.149000003933907,0.143999993801117,7.0,0.853999972343445,1.95700001716614,1.42599999904633,17.8899993896484,16.9389991760254,18.7730007171631,20.8519992828369,11.6780004501343,29.3600006103516,61.257999420166,71.3830032348633,51.867000579834,417.3228365,213.5837111,2.73,13.0639008711269,1.09999999991015,10582.700871765,23447.015704281,74.5877264735738,65.4130020141602,77.2269973754883,71.0029983520508,9172172.0,76.6,68.1,141.956719845121,24.378999710083,25.5930004119873,25.0090007781982,27.4026814714203,4876048.0,65.757108065184,11700856.0,6.84021046339573,1217151.0,6.59112308775049,1.42204614032925,17794055.0,52.0,0.0,7604467.0,42.736,25.371000289917,27.6989994049072,26.5790004730225,7.0,21.8543345310383,370.0,9.0,178.0,5.83799982070923,4.13199996948242,4.96000003814697,5.24599981307983,3.95499992370605,4.54199981689453,10189588.0,57.264,24.5169997066259,25.7420004159212,25.1530007719993,74.6289978027344,72.3010025024414,73.4209976196289,6657846380.33749
Sudan,38.5284423828125,67.196,80.7197296447761,23.7849998474121,8.48799991607666,11.9659996032715,0.0,1.98199999332428,5.19700002670288,4.46600008010864,52.4739990234375,45.9329986572266,54.5499992370605,19.1620006561279,31.2089996337891,15.3400001525879,28.363000869751,22.8430004119873,30.1149997711182,4.924831081081081,4.924831081081081,4.532,0.0656462086244696,4.70000004201418,1923.99532199261,4386.35257682309,28.0,23.7530002593994,69.9800033569336,46.5820007324219,10847399.0,66.079,62.912,70.2580000600321,22.3929996490479,30.1420001983643,28.3799991607666,41.1638111163878,16292154.0,55.3343014603666,21900668.0,3.50188742324558,1386006.0,22.6889730639731,2.38043988706363,39578828.0,2.1,0.0,26074136.0,65.879,48.1599998474121,43.8269996643066,44.8120002746582,42.0,0.344810614402225,810.0,36.5,180.0,23.1240005493164,9.11900043487549,12.7340002059937,42.7789993286133,21.2759990692139,27.2670001983643,13504692.0,34.121,46.17799949646,38.630000114441,40.3459987640381,51.8400001525879,56.1730003356934,55.1879997253418,-4279483944.24953
Italy,100.0,6.1562,57.0290127929924,1.77900004386902,1.07700002193451,1.36800003051758,7.0,4.03399991989136,8.24699974060059,6.50099992752075,3.8840000629425,2.51099991798401,4.85699987411499,26.1219997406006,12.9010000228882,35.4799995422363,69.9929962158203,84.588996887207,59.6629981994629,191.8826912,108.5427136,1.35,26.1876076666949,0.858262630008326,34318.4968180439,34655.2627627333,61.3242527666303,39.6349983215332,58.7179985046387,48.8460006713867,25584166.0,84.9,80.3,144.634014257259,12.2930002212524,18.8439998626709,16.1280002593994,13.6081817887813,8250300.0,63.6824995509839,38609106.0,22.7093186602348,13768092.0,206.117828245053,-0.169884073301448,60627498.0,100.0,29.0,18276159.0,30.145,18.1060009002686,28.1679992675781,23.9969997406006,14.0,34.1026319091903,1120.0,6.5,240.0,12.7819995880127,10.8999996185303,11.6899995803833,39.6080017089844,36.5960006713867,37.8499984741211,42351339.0,69.855,14.0720002651214,19.9209998846054,17.496000289917,81.8939971923828,71.8320007324219,76.0029983520508,59977581596.7032
Lao PDR,87.0957717895508,63.2928,59.2973979876967,45.7529983520508,18.9230003356934,32.2960014343262,5.0,0.172000005841255,0.674000024795532,0.42399999499321,61.9949989318848,63.9220008850098,60.0800018310547,9.54800033569336,7.0149998664856,12.0659999847412,28.4570007324219,29.0629997253418,27.8549995422363,1014.843632,667.7097566,2.698,0.36141941683129,7.02309187410415,1642.73009632529,6073.22369456346,21.87,76.7689971923828,79.5609970092773,78.1449966430664,3524301.0,68.208,65.131,58.5721106902821,42.9739990234375,58.0909996032715,50.5559997558594,33.2684901188204,2248402.0,62.7756644259334,4242601.0,3.95584545524627,267350.0,29.2822920277296,1.40642684453142,6758353.0,0.0,10.9,4478355.0,66.264,88.8980026245117,77.6869964599609,83.2750015258789,35.0,18.7413264740685,443.0,67.0,362.0,0.602999985218048,0.717999994754791,0.66100001335144,1.55200004577637,1.77699995040894,1.6599999666214,2279998.0,33.736,88.7269973754883,77.0139999389649,82.8520011901856,11.1020002365112,22.3129997253418,16.7250003814697,-1315153029.36057
Poland,100.0,13.0314,44.909394625885,3.83400011062622,1.68799996376038,2.65400004386902,8.0,2.57100009918213,5.09100008010864,3.95700001716614,10.5839996337891,9.40799999237061,11.5459995269775,31.44700050354,16.8850002288818,43.3610000610352,57.9679985046387,73.7070007324219,45.0919990539551,637.8980353,392.7576602,1.32,19.1707811840654,2.86432867930108,15067.9698510199,26035.8379036022,73.3007,49.0200004577637,65.431999206543,56.8600006103516,18393553.0,81.6,73.5,138.659500565215,10.4549999237061,17.113000869751,14.1169996261597,14.8043985505597,5621243.0,69.00863872065,26202640.0,16.1869627287903,6146204.0,124.008253045495,-0.04298513087435,37970087.0,92.5,0.0,15120448.0,39.822,16.8610000610352,23.8920001983643,20.7280006408691,7.0,21.3035204467512,685.0,37.0,271.0,6.22599983215332,6.10599994659424,6.15999984741211,17.9220008850098,17.363000869751,17.5919990539551,22849639.0,60.178,14.2890000343323,18.8010008335114,16.7709996700287,83.1389999389648,76.1080017089844,79.2720031738281,13979000000.0
Jamaica,98.2042694091797,54.3564,48.0806618970799,1.57799994945526,0.690999984741211,1.05599999427795,7.0,2.22000002861023,3.80299997329712,3.15100002288818,18.4169998168945,8.21700000762939,25.5599994659424,15.3559999465942,5.7480001449585,22.0839996337891,66.2269973754883,86.0370025634766,52.3540000915527,92.81132469,65.36377783,2.009,9.92824556502062,1.3735273605527,4790.03910652627,8179.62033999721,44.3668563671334,57.0200004577637,77.286003112793,67.0210037231445,1487494.0,78.389,73.611,113.39609315756,28.826000213623,42.3689994812012,36.7910003662109,22.9721780204105,661910.0,67.5307624364231,1945801.0,9.49705954316632,273644.0,266.053093259464,0.327499919454895,2881355.0,23.3,0.0,1293786.0,44.902,32.6240005493164,46.8639984130859,40.9980010986328,11.0,10.7662193655416,550.0,10.0,268.0,17.0240001678467,10.2869997024536,13.1899995803833,38.7270011901855,27.6539993286133,31.3619995117188,1587569.0,55.098,30.4040001630783,43.0599994659424,37.8470003604888,67.3759994506836,53.1360015869141,59.0019989013672,-1837864661.5875
